text,encoded
"Was easy to order but even though I was able order tyres for different vehicles I wasn't able to book 2 vehicles in to have them fitted. Fortunately I knew the garage owner and her was able to sort it out for me, otherwise there would have been a lot of confusion. Also tyres were delivered on different days so wasn't able to get tyres both cars on the same day.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Really easy to use Website and Set up the fitting. Really easy to use and set-up, no issues when arriving at the garage to fit, second time I’ve used [REDACTED] and would definitely recommend.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Great experience, easy to use website. The service from the selected service centre was excellent. Will be recommending to friends and family and using again.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Absolute Tops! Highly recommended. Had mobile fitter out to who was extremely helpful and efficient. Worked perfectly as tyres were fitted whilst at work.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
Fitter gave great customer service,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Good saving and good service.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
good prices worked out well,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Good choice, great price and very high quality service from the team at Spa Motors - my first time using [REDACTED] and I'm impressed!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"2nd time using [REDACTED] and probably not the last, great prices and fitting is always problem free","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Best prices on web and convenient service - but might be different next time,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Booked on line. Went to garage & tyres were fitted. Very efficient,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ease of access, clear descriptions of the tyre options and then a selection of local garages to use.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Excellent service. I just key in my reg number and the appropriate tyre choices for my make and model pop up (this appears to be a relatively new feature) . Before I would need to check my tyres for the tyre model. The prices are competitive and I got to book this in at a suitable time at one of my local garages who were also excellent. This website is helping me to keep the cost of my new tyres right down.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
The tyres are cheaper than buying from the garage that fits them.Straight forward convenient and no reason to go anywhere else,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Fantastic service and great garage. Couldn't get any better,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Booking time late morning and no question of what time would like.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Excellent service from ordering to fitting in Ellon.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Very efficient service, waiting area clean as were the toilets","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Excellent and friendly service communication perfect all ou have to do is turn up at your chosen fitting station and everything is ready for you with no waiting,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Excellent, helpful service. Delivered on time at reasonable cost.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Good quality well priced tyres, fitted by local garage","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
I’ve used [REDACTED] a number of times in the past unfortunately this was not the best experience as they messed up my appointment time which ruined my plans for the day,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
excellent service. friendly staff and really helpful.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
The process works in the way it is intended and you know for sure the tyres have been delivered before you get there. Fast and efficient.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Really easy to do ... great savings....,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Good competitive price and fitted bang on time slot,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
The garage in Didcot was poor!,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Cheapest tyres on any brand And fit at a local tyre garage all inclusive.Highly recommended,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
Quick and easy. Good price,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Great value and service. [REDACTED] offered the widest choice at the best price. My tyres were delivered quickly and fitted and balanced by the local approved garage, Motorworx Garage, Glasgow G13, without any problems. Excellent from start to finish.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"Good price with a wide variety of tyres, local fitting at a time you want","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
Excellent service. Moreland Garage were brilliant. I would definitely use again.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Quick response and good service,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Excellent service and prices.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Everything worked, my order was ready, I did not have to wait, people were knowledge, polite and helpful. The garage was clean and tidy","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Excellent, helpful service at a good price.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Great price with a service as expected.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Excellent service from start to finish. Would highly recommend, with their fitting service included it’s hard to find a better price for tyres, fitting balancing and disposal of old.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Top quality convenient professional value for money service. Excellent professional service from [REDACTED] as usual. 3rd time repeat customer. Won’t go anywhere else. Mobile service all very convenient and a job done by somebody who you can trust not to scratch your alloys ! Thanks [REDACTED] !,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
"Turned up at garage ,mechanic new I was coming ,was polite and cheery( mc connachies East Kilbride ) fitted tyres no fuss drove away","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Good price & great service,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"I had two tyres replaced on my Honda Accord 1/08/2019, initial quality of service was excellent.Went to use car day after and found nsf tyre flat, inflated tyre and hoping it doesn't go down over night when I have to leave for work at 5am","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The ATS in Aylesford were most efficient, polite and flexible. the tyres were fitted and put on the wheels I required.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Cheapest option around and quick delivery and easiest possible tyre fitters nearby. Delighted.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
U had the tyres I wanted at the best price and a place and time convenient to me,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Good straightforward cheep service and a good number of fitting centres,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Quick simple and affordable nothing else to say but perfect 👍🏻👍🏻,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Awful customer service. Took 10 days to get tyres fitted after being let down twice and only when I chased it. Blamed on business levels which is a poor excuse.,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ordered my tyres on a Wednesday night had them fitted on the Saturday morning. Great service with a saving of £50.,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
The whole experience from start to finish went very smoothly it's nice you can sit back in your own home and look at the various tyres and prices to get what you want then book a fitting slot to suit you and where you want to go as well great job thanks. Rich Thorne .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"I’m happy with tyres but was disappointed with service this time as I had a 4pm slot booked at the garage, they didn’t even start until half past and it was nearly an hour before I got away. Usually only takes 10-15 mins","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Never have I experienced any problems with [REDACTED] . Garage is close to my home and staff are very helpful if you have any questions,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Quick and easy to use and a lot cheaper,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"From my mind it's very difficult for anyone to beat the prices offered by [REDACTED], especially for premium brand tyres. My number 1 go to place for tyres everytime.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
"Great value great service will use again in the future. Very good value, prompt service, well impressed with the garage in Woldingham (Christian cars) where the tyres were fitted, Becky managed to fit me in quickly as I was on a tight timescale - very helpful and easy to deal with.Overall very impressed, which I don’t say often, would definitely use again","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Had an hour wait before my car eventually went in however apart from that everything that was done to my vehicle was a***,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"Good value, easy to order, excellent fitting station.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Had an awful experience. The tyres are great goodyears so can't really go wron [REDACTED] need to take more car when selecting garages to fit there tyres. The issues I have is with the garage who fitted the tyres david duthie motors peebles they have chipped, scratched and made gouges round the rims. When I contacted the garage ( David duthie motors ) peebles they said the alloys are corroded they do have small areas of corrosion and not the cause of the damage there are even Mark's on the centre of the wheel where it has been secured to the machine.I have myself been in the automotive trade for over 20 years and in my early days fitting tyres if I had damaged a customers alloys like they have mine I would have offered to repair them without question. I think its ridiculous a so called [REDACTED] authorised installer can treat a customer like this. Safe to say I will never set foot in this garage again i won't be recommending david duthie motors peebles to anyone in fact I'll be telling my family and friends to go elsewhere, due to this experience probably never use [REDACTED] again.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Great service and the tyre place was lovely too. Definitely recommend.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
needed to cancel order as car failed mot and scrapped no problem getting refund for tyre that was due to be fitted,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"ordered tyres a week before I needed them and booked the fitting.they phoned up and emailed the day before to say my tyres were not going to be delivered on time so they had booked me in for a new fitting a couple of days away.turns out my tyres did arrive, they informed me the morning of the original appointment.so it was all sorted in the end relatively hassle free.good price for the tyres too and the exact same make that were already on the car. saved about £100.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"good service and competitive prices, 10/10","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Good quality tyres at a competitive price. Process for selecting was very quick and easy. Garage I chose fitted the tyres quickly and efficiently within an hour.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]"
Quick easy and a great experience at the allotted fitment centre,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
I bought two tyres for my T4 and saved £30. Process online worked well and efficiently. The service at the garage was real fast and prompt though the staff could do with some customer training. Overall very happy.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
Brilliant serviceWould highly recommend,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Easy and straight forward purchase Massive savings of £136 against my local garage for four tyresGreat communication,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Very reasonable price, easy to use website only negative was the four days to get the tyres. Service at the garage was great.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Good efficient and friendly service. Easy to order and good price.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Fast service sorted out my problem with wrong tyres I ordered a big thank-you. Michael,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Great price , delivered on timeThanks👍🏽","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Great service good value,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Failed to supply tyres, when asked for a refund I was told I had to wait...","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Very convenient. Easy process, good price and good choice of tyres","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Price very good. Easy to arrange.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
The price was competitive and combined with a great fitter the process was made simple.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
First class service from ordering to fitting wii definitely use again,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Efficient service and great price,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
As usual excellent price and service. Tyres are nearly £50 cheaper than my local garage each!,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Brilliant website good deal's & really recommend fast delivery a***,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Good prices and local fitting,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"First time using online tyre company and couldn't have been better. Easy to navigate, plenty of choice and information on the tyres and the fitting centre (AMS Moulton Park, Northampton) were also a pleasure to deal with.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Always a nice and easy experience. Type in reg, pick tyres, wait a couple days and get them fitted. Saves the hassle of phoning around and usually the cheapest anyways. Thanks [REDACTED]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Very happy with the service even when I changed my mind on the tyres I had ordered. Customer service was excellent and I would not hesitate to use or recommend to others.,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Good choice of tyres, easy booking process, fitter was excellent.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Good price, convenient fitting. What's not to like.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
[REDACTED] offers top brand tyres at very competitive prices. The local fitting option makes the process very convenient.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
Great service The garage I selected declined the business but your customer service representative promptly arrange another garage and was extremely helpful,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Great Value Service. Fast, efficient and professional service.Barney and the guys are great.Perfect!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
Easy and convenient to use. Very straightforward to order tyres and you get to choose your local tyre fitting company and appointment time to suit yourself.. Also you know exactly how much it will cost you and you can pay for them online.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"Why the wait. Purchasing the new tyre and booking an appointment for fitting was very straightforward, but I was rather disappointed that having made a booking I still had to wait around for nearly 2 hours at the garage when the actual fitting only took 20 mins tops.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
Easy to use and book an appointment. Great price!,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Good price and quick response,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Terrible customer service. My emails were answered by several separate people and I received conflicting answers from different customer service staff. Tyres were confirmed booked then had an email to say they weren’t going to be delivered on the agreed date and then another email to say they would be delivered on the agreed date. They were not delivered on the agreed date and I had to take a morning off work to have them fitted. Very poor!,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
